Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,SaleType,SaleCondition,SalePrice,month+year,totalbath,Totalsqft,Age,YearsSinceRemodel,IsNewHouse
1289,120,RL,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,0,343,GasA,Ex,Y,SBrkr,1659,Ex,5,Typ,1,Attchd,2000.0,Fin,2,499,TA,TA,Y,212,59,,WD,Normal,278000,10.2009,3.0,3160.0,9,9,False
1290,60,RL,11065,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1085,GasA,Ex,Y,SBrkr,1970,Ex,8,Typ,1,BuiltIn,2006.0,Fin,3,753,TA,TA,Y,177,74,,New,Partial,281000,10.2006,2.5,3055.0,0,0,True
1291,80,RL,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,0,138,GasA,TA,Y,SBrkr,1152,TA,6,Typ,1,Attchd,1964.0,RFn,2,484,TA,TA,Y,227,0,,WD,Normal,180500,4.2010,2.0,2304.0,46,46,False
1292,160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,268.0,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,0,399,GasA,TA,Y,SBrkr,1302,TA,6,Typ,0,Detchd,1972.0,Unf,1,264,TA,TA,Y,185,0,,WD,Normal,119500,2.2009,2.5,1932.0,37,37,False
1293,70,RM,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,0,994,GasA,TA,N,SBrkr,2372,TA,11,Min2,0,Attchd,1985.0,RFn,1,432,TA,TA,Y,0,287,,WD,Normal,107500,12.2009,2.0,3366.0,117,44,False
1294,60,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,GLQ,194,Unf,0,638,GasA,TA,Y,SBrkr,1664,TA,8,Typ,1,Attchd,1976.0,RFn,2,528,TA,TA,Y,0,28,,WD,Normal,162900,3.2006,2.5,2496.0,30,30,False
1295,20,RL,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,WdShing,Plywood,0.0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,0,697,GasA,TA,Y,SBrkr,864,TA,5,Typ,0,Detchd,1957.0,Unf,2,572,TA,TA,N,0,0,,WD,Normal,115000,4.2006,2.0,1728.0,51,16,False
1296,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,0,36,GasA,Gd,Y,SBrkr,1052,TA,5,Typ,0,Attchd,1968.0,RFn,1,288,TA,TA,Y,356,0,,WD,Normal,138500,11.2006,2.5,2104.0,38,38,False
1297,20,RL,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,0,344,GasA,Gd,Y,SBrkr,1128,TA,6,Typ,0,Attchd,1963.0,RFn,2,525,TA,TA,Y,192,20,,WD,Normal,155000,12.2008,3.0,2248.0,45,45,False
1298,180,RM,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,GasA,Gd,Y,SBrkr,1072,TA,5,Typ,0,Basment,2005.0,Fin,2,525,TA,TA,Y,0,44,,New,Partial,140000,6.2006,3.0,1619.0,1,0,True
1299,60,RL,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,Hip,ClyTile,Stucco,Stucco,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,0,466,GasA,Ex,Y,SBrkr,5642,Ex,12,Typ,3,Attchd,2008.0,Fin,2,1418,TA,TA,Y,214,292,Gd,New,Partial,160000,1.2008,4.5,11848.0,0,0,True
1300,20,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,0,GasA,Ex,Y,SBrkr,1246,Gd,6,Typ,0,Attchd,1959.0,RFn,1,305,TA,TA,Y,218,0,,WD,Normal,154000,5.2010,2.5,2492.0,51,16,False
1301,60,RL,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,0,284,GasA,Ex,Y,SBrkr,1983,Gd,9,Typ,1,Attchd,1999.0,Fin,2,490,TA,TA,Y,0,0,,WD,Normal,225000,5.2009,2.5,2961.0,10,10,False
1302,70,RL,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,0,224,GasA,Fa,Y,SBrkr,1494,Gd,7,Typ,2,Attchd,1942.0,Unf,1,213,TA,TA,P,0,0,,WD,Normal,177500,11.2009,1.0,2265.0,67,59,False
1303,60,RL,10120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,425,GasA,Ex,Y,SBrkr,2526,Gd,8,Typ,1,Attchd,1994.0,RFn,3,844,TA,TA,Y,309,78,,WD,Normal,290000,12.2006,3.5,3691.0,12,12,False
1304,20,RL,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,GasA,Ex,Y,SBrkr,1616,Gd,7,Typ,0,Attchd,2005.0,RFn,3,834,TA,TA,Y,208,59,,WD,Normal,232000,4.2006,2.0,3232.0,1,1,True
1305,160,RM,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,GasA,Ex,Y,SBrkr,1708,Gd,7,Maj1,0,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,40,,WD,Normal,130000,4.2006,2.0,2684.0,2,2,True
1306,20,RL,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,GasA,Ex,Y,SBrkr,1652,Ex,6,Typ,2,Attchd,2006.0,Fin,2,840,TA,TA,Y,404,102,,WD,Normal,325000,11.2009,3.0,3304.0,3,2,True
1307,120,RL,6955,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,GasA,Ex,Y,SBrkr,1368,Gd,6,Typ,1,Attchd,2005.0,RFn,2,474,TA,TA,Y,132,35,,New,Partial,202500,9.2006,2.0,2736.0,1,0,True
1308,20,RL,8072,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,GasA,Ex,Y,SBrkr,990,TA,5,Typ,0,Detchd,2000.0,Unf,2,480,TA,TA,Y,0,64,,WD,Normal,138000,5.2009,2.0,1980.0,15,14,False
1309,20,RM,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,GasA,Ex,Y,SBrkr,1122,Gd,6,Typ,0,Attchd,1948.0,Unf,2,528,TA,TA,Y,0,36,,WD,Normal,147000,5.2008,2.0,2046.0,60,3,False
1310,20,RL,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,GasA,Gd,Y,SBrkr,1294,Gd,6,Typ,0,Attchd,1991.0,RFn,2,496,TA,TA,Y,112,51,,WD,Normal,179200,6.2008,3.0,2572.0,17,17,False
1311,20,RL,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,Gable,CompShg,BrkFace,HdBoard,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,GasA,TA,Y,SBrkr,1902,Ex,7,Typ,2,Attchd,1959.0,Fin,2,567,TA,TA,Y,0,207,,WD,Normal,335000,5.2010,3.0,3804.0,51,8,False
1312,20,RL,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,GasA,Ex,Y,SBrkr,1274,Gd,6,Typ,0,Attchd,2005.0,RFn,2,508,TA,TA,Y,264,98,,New,Partial,203000,1.2007,3.0,2548.0,2,0,True
1313,60,RL,9572,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,Wd Sdng,Wd Sdng,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,971,GasA,Ex,Y,SBrkr,2810,Gd,9,Typ,1,Attchd,1990.0,RFn,2,750,Gd,Gd,Y,500,0,,WD,Normal,302000,6.2007,2.5,4263.0,17,17,False
1314,60,RL,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,GasA,Ex,Y,SBrkr,2599,Gd,10,Typ,1,BuiltIn,1999.0,Fin,3,779,TA,TA,Y,668,30,,WD,Normal,333168,5.2010,2.5,3992.0,11,11,False
1315,20,RL,8190,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,GasA,Ex,Y,SBrkr,948,TA,5,Typ,1,Detchd,1956.0,Unf,1,280,TA,TA,Y,0,36,,WD,Normal,119000,10.2007,2.0,1896.0,53,53,False
1316,60,RL,11075,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,GasA,TA,Y,SBrkr,2112,TA,9,Typ,2,Attchd,1969.0,Unf,2,576,TA,TA,Y,280,0,,WD,Normal,206900,6.2008,2.5,3064.0,39,39,False
1317,20,RL,10226,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,GasA,Ex,Y,SBrkr,1630,Ex,8,Typ,1,Attchd,2008.0,RFn,3,860,TA,TA,Y,172,42,,WD,Normal,295493,1.2009,3.0,3252.0,1,1,True
1318,120,FV,4230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,GasA,Ex,Y,SBrkr,1352,Gd,5,Typ,1,Attchd,2006.0,RFn,2,466,TA,TA,Y,0,241,,New,Partial,208900,4.2007,2.0,2704.0,1,0,True
1319,20,RL,14781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,GasA,Ex,Y,SBrkr,1787,Gd,7,Typ,1,Attchd,2001.0,RFn,3,748,TA,TA,Y,198,150,,WD,Normal,275000,8.2006,2.0,3540.0,5,4,True
1320,20,RL,10215,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Hip,CompShg,Wd Sdng,Wd Sdng,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,GasA,Ex,Y,SBrkr,948,TA,5,Typ,0,Attchd,1954.0,Unf,1,248,TA,TA,Y,0,0,,WD,Normal,111000,2.2007,1.0,1812.0,53,53,False
1321,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,GasA,Gd,Y,SBrkr,1478,TA,6,Typ,2,Attchd,1957.0,RFn,2,442,TA,TA,Y,114,0,,WD,Normal,156500,6.2009,2.5,2956.0,52,52,False
1322,20,RL,6627,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,,,,,0,,0,0,Floor,TA,N,SBrkr,720,TA,4,Typ,0,Detchd,1955.0,Unf,1,287,TA,Fa,Y,0,0,,WD,Normal,72500,7.2008,1.0,720.0,59,58,False
1323,60,RL,10186,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,GasA,Ex,Y,SBrkr,1923,Gd,8,Typ,1,Attchd,1992.0,RFn,2,564,TA,TA,Y,240,39,,WD,Normal,190000,6.2010,3.5,2673.0,18,18,False
1324,30,RL,5330,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,Hip,CompShg,VinylSd,VinylSd,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,GasA,Gd,Y,SBrkr,708,Fa,5,Typ,0,,,,0,0,,,Y,164,0,,WD,Normal,82500,12.2009,1.0,1128.0,69,59,False
1325,20,RL,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,GasA,Ex,Y,SBrkr,1795,Gd,7,Typ,1,Attchd,2007.0,RFn,3,895,TA,TA,Y,0,49,,New,Partial,147000,2.2007,2.0,3590.0,1,0,True
1326,30,RM,3636,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,AsbShng,AsbShng,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,GasA,Fa,N,SBrkr,796,TA,5,Typ,0,,,,0,0,,,N,0,0,,WD,Normal,55000,1.2008,1.0,1592.0,86,58,False
1327,30,RH,4270,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,GasA,Ex,Y,SBrkr,774,Gd,6,Typ,0,,,,0,0,,,Y,0,0,,WD,Normal,79000,5.2007,1.0,1318.0,76,1,False
1328,20,RL,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,GasA,Ex,Y,SBrkr,816,Gd,5,Typ,1,Attchd,1982.0,Unf,1,264,TA,TA,Y,0,0,,WD,Normal,130500,10.2008,1.6,1632.0,26,0,False
1329,50,RM,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,BrkFace,Wd Sdng,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,GasW,Ex,Y,SBrkr,2792,TA,8,Mod,2,Detchd,1920.0,Unf,2,520,Fa,TA,Y,0,547,,WD,Normal,256000,6.2008,2.0,4302.0,88,58,False
1330,60,RL,9084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,GasA,Gd,Y,SBrkr,1632,TA,8,Typ,1,Attchd,1998.0,Fin,2,462,TA,TA,Y,0,28,,WD,Normal,176500,6.2006,2.5,2567.0,8,8,False
1331,20,RL,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,GasA,Ex,Y,SBrkr,1588,Gd,7,Typ,1,Attchd,2006.0,RFn,3,825,TA,TA,Y,144,45,,WD,Normal,227000,12.2007,2.0,3176.0,1,1,True
1332,80,RL,10780,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,GasA,Gd,Y,SBrkr,954,TA,6,Typ,0,Detchd,1976.0,Unf,2,576,TA,TA,Y,0,0,,WD,Normal,132500,7.2006,1.0,1865.0,30,30,False
1333,20,RL,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,GasA,Ex,Y,SBrkr,816,TA,3,Typ,1,Detchd,1958.0,Unf,1,288,Fa,Fa,Y,0,0,,WD,Normal,100000,5.2009,2.0,1632.0,71,51,False
1334,50,RM,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,GasA,Ex,Y,SBrkr,1360,Gd,6,Typ,0,Detchd,1951.0,Unf,1,297,TA,TA,Y,0,65,,WD,Normal,125500,7.2006,1.5,2163.0,68,11,False
1335,160,RM,2368,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,Gable,CompShg,HdBoard,HdBoard,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,GasA,TA,Y,SBrkr,1365,TA,7,Min1,0,Attchd,1970.0,Unf,2,440,TA,TA,Y,0,36,,WD,Normal,125000,5.2009,1.5,2130.0,39,39,False
1336,20,RL,9650,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,GasA,TA,Y,SBrkr,1334,TA,6,Typ,1,Attchd,1977.0,RFn,2,630,TA,TA,Y,0,16,,WD,Normal,167900,4.2009,2.6,2684.0,32,32,False
1337,90,RL,9246,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,564.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,GasA,TA,Y,SBrkr,1656,TA,8,Typ,0,Detchd,1973.0,Unf,2,506,TA,TA,Y,0,211,,WD,Normal,135000,11.2008,2.0,3312.0,35,35,False
1338,30,RM,4118,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,Grav,Fa,N,FuseA,693,Fa,4,Typ,0,,,,0,0,,,N,0,20,,WD,Normal,52500,3.2006,1.0,1386.0,65,56,False
1339,60,RL,13450,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,GasA,Ex,Y,SBrkr,1861,Gd,8,Typ,0,BuiltIn,2002.0,RFn,2,492,TA,TA,Y,146,91,,WD,Normal,200000,6.2006,3.5,2777.0,4,4,True
1340,20,RL,9560,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,GasA,Ex,Y,SBrkr,864,TA,5,Typ,0,Attchd,1972.0,RFn,1,288,TA,TA,Y,0,0,,WD,Normal,128500,6.2006,1.0,1728.0,34,34,False
1341,20,RL,8294,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,GasA,TA,Y,SBrkr,872,TA,5,Typ,0,Detchd,1974.0,Unf,4,480,TA,TA,Y,0,0,,WD,Normal,123000,6.2007,1.0,1730.0,36,36,False
1342,20,RL,13695,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,GasA,Ex,Y,SBrkr,1114,Gd,6,Typ,0,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,78,,WD,Normal,155000,7.2008,2.0,2228.0,5,4,True
1343,60,RL,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,GasA,Ex,Y,SBrkr,2169,Gd,7,Typ,1,Attchd,2002.0,RFn,2,647,TA,TA,Y,192,87,,WD,Normal,228500,8.2007,2.5,3453.0,5,5,True
1344,50,RL,7558,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,BrkFace,Stone,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,GasA,Gd,Y,SBrkr,1913,TA,9,Typ,1,Detchd,1929.0,Unf,2,342,Fa,Fa,Y,0,0,,WD,Normal,177000,3.2009,1.5,2809.0,81,59,False
1345,60,RL,11103,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,GasA,Ex,Y,SBrkr,1456,Gd,8,Typ,1,Attchd,2006.0,Fin,2,440,TA,TA,Y,0,0,,New,Partial,155835,7.2007,2.5,2184.0,1,1,True
1346,30,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0,710,GasA,Gd,Y,FuseA,960,Fa,5,Typ,0,Detchd,1997.0,Unf,1,308,TA,TA,Y,0,0,,WD,Normal,108500,7.2007,1.0,1920.0,87,57,False
1347,20,RL,20781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,Hip,CompShg,BrkFace,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,GasA,TA,Y,SBrkr,2156,TA,9,Typ,1,Attchd,1968.0,RFn,2,508,Gd,TA,Y,0,80,,WD,Normal,262500,6.2006,2.0,3724.0,38,3,False
1348,20,RL,15306,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,GasA,Ex,Y,SBrkr,1776,Gd,7,Typ,1,Attchd,2006.0,Fin,3,712,TA,TA,Y,0,0,,New,Partial,283463,5.2007,3.0,3508.0,1,0,True
1349,20,RL,16196,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,GasA,Ex,Y,SBrkr,1494,Gd,5,Typ,1,Attchd,1998.0,RFn,2,514,TA,TA,Y,402,25,,WD,Normal,215000,8.2007,3.0,2976.0,9,9,False
1350,70,RM,5250,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,OthW,Fa,N,SBrkr,2358,TA,8,Typ,0,,,,0,0,,,Y,0,54,,WD,Normal,122000,12.2008,2.0,2837.0,136,21,False
